SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
825466923850,"Kate Spade New York Monogram Cards - G  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923850.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923867,"Kate Spade New York Monogram Cards - H  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923867.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466923874,"Kate Spade New York Monogram Cards - I  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923874.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466923881,"Kate Spade New York Monogram Cards - J  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923881.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466923904,"Kate Spade New York Monogram Cards - L  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923904.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466923911,"Kate Spade New York Monogram Cards - M  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923911.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923928,"Kate Spade New York Monogram Cards - N  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923928.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923935,"Kate Spade New York Monogram Cards - O  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923935.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,36.0
825466923942,"Monogram Cards P by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923942.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923959,"Kate Spade New York Monogram Cards - Q by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923959.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,36.0
825466923966,"Kate Spade New York Monogram Cards - R  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923966.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923973,"Kate Spade New York Monogram Cards - S  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923973.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466923980,"Monogram Cards - T  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923980.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466923997,"Kate Spade New York Monogram Cards - U by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466923997.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,36.0
825466924017,"Kate Spade New York Monogram Cards - W  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924017.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BLACK,36.0
825466924024,"Kate Spade New York Monogram Cards - X by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924024.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,36.0
825466924031,"Kate Spade New York Monogram Cards - Y  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924031.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,37.0
825466924048,"Kate Spade New York Monogram Cards - Z by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924048.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0,BLACK,36.0
825466924062,"Kate Spade New York All Occasion Card Set  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924062.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,54.0,GREEN,41.0
825466924086,"Kate Spade New York Small Card Big Thank You Notecards  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924086.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,90.0
825466924284,"Kate Spade New York Acrylic Straws - Black Dots by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924284.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,41.0
825466924291,"Kate Spade New York Acrylic Straws - Assorted Colours  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924291.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,44.0
825466924307,"Kate Spade New York Coaster - Gold Dots  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924307.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,57.0
825466924314,"Kate Spade New York Coaster - Black Stripe  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924314.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,50.0
825466924413,"Kate Spade New York Gift Wrap - Gold Dots  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466924413.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,67.0
825466927001,"Kate Spade New York Tidbit Plate Casual (Salute)  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927001.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,87.0
825466927032,"Kate Spade New York Melamine Serving Tray Ampersand  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927032.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,77.0
825466927063,"Kate Spade New York Acrylic Glasses Highball Fancy by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927063.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,81.0
825466927148,"Kate Spade New York Wash and Wear Lingerie Bag Set by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927148.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,70.0
825466927155,"Kate Spade New York Bits and Baubles Jewelry Pouch by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927155.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,66.0
825466927162,"Kate Spade New York Perfect Pair Shoe Bag by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927162.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,73.0
825466927186,"Kate Spade New York Luggage Tag - Off We Go! (Green) by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927186.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,91.0
825466927193,"Kate Spade New York Luggage Tag - Orange & Pink Stripe by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927193.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,48.0,BROWN,32.0
825466927209,"Kate Spade New York Luggage Tag - Black & Cream Dots by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927209.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,77.0
825466927223,"Kate Spade New York Gold Stripe File Folders - Set of 6 by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927223.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,PINK,24.0
825466927230,"Kate Spade New York Gold Dot File Folders - Set of 6 by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927230.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,46.0,GREY/WHITE,40.0
825466927247,"Kate Spade New York Stapler - Gold  by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927247.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,77.0
825466927254,"Kate Spade New York Gold Tape Dispenser by Kate Spade New York","https://dynamic.indigoimages.ca/gifts/825466927254.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,92.0
